ID,Name,Age,Potential,Value,Height,Weight,SprintSpeed,Stamina,Strength,Balance,Agility
243698,L. Meisl,19,75,575000,182.88,79.83,58,64,72,56,41
243699,F. Ibsen,21,64,90000,193.04,83.01,24,28,59,32,35
243700,J. Hjorth,23,72,500000,193.04,83.01,50,69,78,37,45
243701,A. Kaltoft,20,70,200000,193.04,78.02,55,54,79,38,41
243702,D. Spence,17,77,180000,182.88,71.21,79,62,54,61,69
243703,E. Ogude,24,67,400000,180.34,71.21,77,64,69,70,66
243704,M. Knudsen,23,68,350000,177.8,69.85,67,70,52,73,67
243705,F. Chabrolle,20,75,775000,170.18,64.86,62,55,43,81,72
243706,M. Frankoch,22,72,425000,180.34,74.84,59,74,67,68,68
243707,Brando,27,64,475000,182.88,77.11,71,70,76,69,65
243708,W. Mller,20,64,70000,190.5,88,53,60,80,42,48
243709,K. Moesgaard,21,61,50000,177.8,72.12,67,50,44,69,69
243711,T. Callens,19,65,50000,182.88,81.19,19,18,51,49,35
243713,I. Marega,20,69,325000,195.58,97.98,49,53,92,32,48
243714,E. Abedini,19,78,875000,190.5,76.2,63,69,65,53,63
243715,W. Saliba,17,77,650000,193.04,84.82,57,66,70,60,48
243716,S. van der Water,21,76,1200000,180.34,69.85,84,67,58,63,79
243717,A. Hvenhoff,28,56,90000,175.26,71.21,65,70,68,74,63
243718,R. Koot,18,68,120000,185.42,79.83,19,20,45,44,25
243719,B. Breukers,19,69,240000,177.8,72.12,62,37,51,69,63
243720,P. Soko,18,74,100000,193.04,83.91,20,23,63,23,38
243721,D. Wenzel-Halls,20,68,150000,172.72,68.04,82,61,43,68,82
243724,D. Mamaliga,17,67,70000,182.88,69.85,66,54,54,61,63
243725,D. Collins,17,62,50000,172.72,68.04,68,31,35,60,60
243726,L. Kerrigan,18,66,80000,170.18,64.86,66,33,36,64,65
243727,J. Trtovac,31,61,170000,193.04,84.82,50,63,54,43,44
243729,N. Sette,18,67,120000,182.88,69.85,73,43,54,62,64
243730,T. Crawford,19,65,100000,177.8,62.14,70,31,36,77,84
243732,G. Vlijter,21,72,900000,177.8,72.12,86,63,66,71,78
243733,D. Saddiki,21,73,775000,177.8,77.11,67,71,62,66,55
243735,A. Spahic,21,71,400000,190.5,77.11,32,25,41,28,25
243736,K. Rauhut,28,61,170000,187.96,77.11,35,20,43,31,33
243737,M. Kamenz,19,65,150000,187.96,79.83,38,20,38,38,35
243739,L. SchlÅter,26,65,375000,185.42,78.02,77,84,63,55,66
243740,M. Grundmann,20,66,130000,182.88,76.2,55,59,70,63,63
243741,P. Knechtel,22,73,400000,187.96,81.19,67,32,73,65,64
243742,J. Matuwila,26,66,375000,185.42,79.83,80,72,82,71,62
243743,F. Viteritti,25,67,650000,175.26,71.21,72,76,59,90,84
243744,P. Gehrmann,23,68,210000,182.88,81.19,62,74,73,60,57
243745,Marcelo Freitas,24,68,575000,182.88,76.2,59,85,70,58,72
243746,M. Zimmer,25,67,575000,175.26,72.12,60,65,49,73,83
243747,J. Zickert,20,72,325000,182.88,74.84,75,69,66,74,71
243748,K. Weidlich,28,63,375000,182.88,78.02,88,91,73,78,79
243749,S. Mamba,24,68,600000,177.8,74.84,93,76,76,79,79
243750,Gianluca Zanette,21,66,120000,187.96,79.83,29,30,75,29,22
243751,K. Memija,22,70,375000,177.8,74.84,80,66,59,71,67
243756,Fran Gamez,26,66,525000,175.26,71.21,75,72,65,74,61
243758,B. ynel,20,62,60000,187.96,78.02,22,25,48,39,27
243759,I. Arce,26,69,550000,180.34,71.21,26,37,47,49,28
243760,M. Martnez,26,66,375000,177.8,68.95,56,63,51,69,54
243762,A. Altuna,26,65,325000,182.88,73.94,59,66,57,61,59
243763,G. Rodrguez,27,66,675000,177.8,68.95,72,76,51,69,67
243764,B. Kavanagh,17,80,230000,172.72,63.05,61,55,43,65,70
243774,J. Jaime,20,67,150000,177.8,68.95,19,37,37,44,37
243778,M. Hiller,21,69,325000,187.96,84.82,29,19,52,32,41
243779,E. Weeger,21,67,250000,177.8,73.94,67,67,66,71,72
243780,Kangin Lee,17,88,3500000,172.72,60.78,67,54,49,86,85
243787,Y. Ramadani,22,74,925000,185.42,74.84,68,80,70,62,65
243788,A. Mucolli,18,78,750000,175.26,69.85,67,67,48,86,85
243792,Iigo Vicente,20,79,1200000,177.8,67.13,69,62,34,77,73
243793,Alan Sousa,21,76,1100000,175.26,69.85,89,77,59,92,89
243795,A. Jakobsen,19,72,280000,182.88,74.84,73,59,59,62,65
243796,D. Hodzic,22,61,50000,205.74,79.83,22,20,36,24,31
243797,C. Kppel,23,65,270000,182.88,78.93,67,74,63,60,66
243800,S. Seferings,22,63,200000,185.42,81.19,64,54,69,62,60
243802,B. Kindsvater,25,64,325000,175.26,67.13,77,64,45,70,71
243803,J. Orellana,21,68,180000,193.04,74.84,55,60,63,38,42
243804,G. Abreg£,20,68,180000,170.18,67.13,62,63,44,68,63
243806,O. Darfalou,24,74,1400000,187.96,82.1,79,67,75,62,67
243807,C. Sibbald,23,68,425000,170.18,69.85,73,69,47,76,82
243808,H. Eisa,25,66,350000,187.96,78.02,68,68,68,62,67
243810,L. Ingolotti,18,80,240000,180.34,78.02,28,30,45,46,39
243811,M. Boe Mikkelsen,18,68,100000,175.26,64.86,66,54,40,81,76
243816,E. Iguez,21,74,625000,177.8,69.85,74,73,54,58,69
243821,E. Äelenk,29,60,200000,180.34,74.84,68,46,57,65,58
243822,K. Civelek,20,58,30000,182.88,78.02,31,19,51,48,28
243825,H. Arslan,29,58,100000,177.8,74.84,61,63,56,66,57
243827,L. Cass,18,74,160000,185.42,73.94,60,62,62,53,46
243829,D. Calderon Caicedo,28,68,925000,180.34,86.18,70,62,70,62,65
243832,K. Partida,23,66,280000,172.72,68.04,72,66,52,76,79
243834,L. Ili,18,79,1300000,182.88,73.03,77,62,59,51,77
243841,S. Pittman,25,65,375000,175.26,72.12,76,77,59,74,70
243842,N. Cadden,21,65,150000,172.72,64.86,88,47,43,80,86
243847,R. Griffiths,18,84,575000,180.34,76.2,69,48,67,59,53
243851,V. Pule,26,67,750000,170.18,63.96,82,54,51,84,72
243853,M. Maphangule,26,63,375000,177.8,79.83,66,69,75,87,62
243854,M. Simakan,18,69,180000,187.96,82.1,54,63,69,51,36
243857,P. Mako,24,68,400000,162.56,58.97,68,67,43,77,63
243859,J. Martnez,23,74,950000,180.34,72.12,76,63,61,72,69
243860,J. Kronig,18,77,180000,185.42,78.02,64,58,69,56,53
243862,J. Igbekeme,22,76,1500000,170.18,66.22,71,75,79,87,75
243863,I. Plastun,27,71,1700000,193.04,79.83,46,65,74,42,35
243865,I. Savane,24,69,500000,180.34,71.21,79,69,68,66,69
243866,T. Gundelund,16,66,50000,180.34,69.85,66,44,54,44,67
243867,O. Kante,28,65,400000,185.42,83.01,51,64,77,54,44
243868,V. Emmerson,22,70,375000,195.58,84.82,62,63,78,42,42
243871,S. High,17,74,250000,177.8,64.86,51,32,37,61,58
243872,M. Obiero,17,73,250000,177.8,68.04,55,50,47,69,58
243876,M. Frkjër-Jensen,18,63,60000,185.42,74.84,64,50,56,61,62
243877,T. Schneider,20,60,40000,190.5,79.83,34,30,71,30,30
243878,R. Benz,22,66,140000,187.96,78.93,33,24,68,40,29
243881,C. Krempicki,23,68,400000,177.8,73.94,66,89,73,78,76
243882,J. Drfler,21,67,290000,185.42,79.83,85,77,77,67,67
243884,H. Ayarolu,23,70,400000,172.72,63.05,62,36,41,66,48
243885,M. Bassouamina,20,69,220000,172.72,66.22,72,53,49,69,59
243886,T. Mlgaard,21,67,200000,182.88,74.84,71,67,53,67,77
243887,T. Mohr,22,71,550000,182.88,78.02,75,69,63,73,74
243888,M. Kuzmanovi,22,69,500000,177.8,73.94,71,60,60,71,75
243891,M. Larsen,16,71,70000,180.34,68.95,65,33,34,59,65
243892,S. Bëkgaard,18,65,60000,175.26,66.22,68,48,44,66,71
243893,K. Fatkic,20,65,140000,185.42,74.84,55,49,62,58,62
243894,B. Stillhart,24,64,140000,177.8,68.95,55,50,45,71,60
243895,D. Salanovic,22,66,160000,177.8,73.94,73,45,54,71,64
243896,A. Abdellaoui,25,64,170000,185.42,74.84,63,59,65,58,50
243897,Philippe,18,73,190000,185.42,64.86,65,76,68,74,66
243900,S. Adewusi,18,63,60000,185.42,73.03,61,64,55,59,61
243903,M. Diop,30,74,5500000,187.96,89.81,74,77,86,55,67
243905,R. Mantel,17,73,140000,195.58,87.09,24,17,74,28,37
243906,U. Nissila,22,69,425000,175.26,64.86,65,58,33,85,72
243907,D. Koita,18,80,1300000,182.88,73.94,67,66,64,63,58
243909,A. Omar,25,66,375000,175.26,69.85,75,67,60,72,77
243911,Y. Etienne,21,73,600000,175.26,69.85,76,62,56,75,78
243912,G. Simeone,19,76,550000,185.42,78.02,53,58,70,55,56
243913,S. Micolta,18,75,260000,180.34,69.85,67,72,60,63,65
243914,E. Bekiroglu,22,66,325000,185.42,76.2,68,61,73,66,70
243915,S. McNamee,17,72,130000,175.26,69.85,70,50,43,74,66
243916,M. Said,18,76,200000,177.8,68.95,68,52,46,73,61
243919,V. Pinson,22,69,425000,177.8,67.13,63,51,44,74,58
243921,J. abojko,20,64,120000,177.8,78.02,68,54,66,62,56
243922,M. Radecki,25,58,120000,187.96,73.94,72,77,63,60,57
243925,M. Behrens,21,70,260000,193.04,88.9,27,23,56,20,23
243926,R. Taillan,26,65,300000,182.88,69.85,74,67,68,66,64
243928,S. Gbegnon,26,67,400000,187.96,74.84,62,47,78,53,51
243929,H. Perna,27,58,100000,185.42,76.2,56,55,70,56,41
243931,Gori Lopez,19,72,350000,177.8,64.86,61,46,47,70,61
243934,J. Hipper,19,59,30000,182.88,76.2,31,17,51,47,31
243936,R. Sulewski,24,61,100000,180.34,73.94,58,59,60,69,47
243938,F. Lapis,24,64,220000,182.88,78.02,89,64,69,64,71
243939,A. Nouri,23,70,375000,177.8,66.22,73,65,68,77,78
243942,I. Zotko,21,75,775000,187.96,78.02,65,64,75,55,56
243943,Javi Lopez,17,71,210000,175.26,69.85,64,56,49,60,60
243944,N. Lozano,24,72,875000,185.42,77.11,74,66,88,61,59
243945,Gonzalo Verd£,29,67,600000,185.42,79.83,63,70,79,58,62
243946,A. Erceg,28,65,550000,180.34,76.2,73,67,65,67,64
243947,L. Mirwa,23,63,110000,172.72,64.86,69,68,45,84,57
243948,A. Andrianarimanana,27,64,425000,177.8,82.1,74,58,75,73,63
243950,F. Ourega,25,59,150000,175.26,73.94,68,65,54,72,64
243951,G. Gbelle,25,61,130000,177.8,74.84,66,74,58,66,53
243952,A. Lunin,19,88,10500000,190.5,79.83,26,32,61,22,36
243954,A. Mostafa,20,71,475000,170.18,63.05,76,45,31,85,79
243955,A. Beyazt,21,68,240000,182.88,73.94,84,73,67,68,75
243956,J. Vukovi,26,69,675000,185.42,76.2,55,60,64,56,59
243958,N. Geisler,17,71,130000,177.8,67.13,69,44,33,71,83
243959,L. Schneider,18,76,240000,182.88,77.11,67,64,65,71,67
243961,E. Tweed,19,59,50000,180.34,72.12,61,60,43,66,63
243963,K. Magennis,19,78,775000,177.8,73.03,77,71,64,66,68
243964,C. Cooke,25,63,170000,185.42,76.2,60,56,57,59,47
243967,A. Mendes Moreira,23,69,500000,177.8,69.85,74,60,63,64,75
243968,A. De Bruyn,24,69,700000,177.8,68.95,72,58,57,72,73
243969,S. Czajkowski,21,71,425000,180.34,74.84,71,59,55,72,76
243972,Jordi Sanchez,23,68,425000,190.5,81.19,61,56,72,48,54
243973,T. Reithmeir,18,75,240000,190.5,87.09,56,52,69,54,48
243975,G. Klá,18,76,325000,182.88,73.94,63,55,50,72,73
243976,Catena,23,73,900000,193.04,79.83,63,70,70,54,53
243977,J. Herrera,26,61,250000,175.26,74.84,64,67,55,44,61
243979,H. Rëstad,18,61,40000,187.96,77.11,18,21,59,31,25
243981,A. Xhemajli,20,73,250000,190.5,81.19,62,65,77,53,40
243982,Y. Yakovenko,24,63,210000,193.04,74.84,61,60,73,50,43
243983,M. Naamani,27,67,525000,195.58,93.89,33,66,90,32,49
243984,A. Hammoudan,26,68,950000,175.26,67.13,79,66,62,72,73
243985,Manu Garca,27,70,575000,193.04,88,37,27,75,27,40
243988,lex Dez,22,75,850000,172.72,63.96,72,73,46,69,64
243989,G. Zarfino,26,68,875000,182.88,84.82,56,81,71,50,44
243991,Valverde,33,66,400000,175.26,67.13,81,62,39,60,66
243992,T. Corbaz,24,67,200000,177.8,64.86,67,58,58,69,62
243993,Enric Gallego,31,71,2100000,187.96,87.09,65,62,72,53,54
243994,Willy,29,64,450000,185.42,77.11,69,60,68,59,57
243995,E. Lomotey,20,76,725000,190.5,78.93,55,69,75,49,58
243996,Samuel Manchon,21,74,550000,170.18,63.05,70,40,36,68,74
243997,Manu Moya,22,67,250000,180.34,73.94,56,63,68,50,45
243998,L. Schelenz,19,70,200000,182.88,69.85,55,61,57,68,68
243999,N. Mohammad,26,63,250000,175.26,68.04,69,74,64,78,78
244000,T. Fleckstein,19,75,400000,187.96,64.86,64,37,60,52,57
244001,T. Weiner,19,72,230000,190.5,83.01,51,45,64,35,30
244002,B. Taverner,19,64,70000,175.26,64.86,62,55,40,78,61
244005,Endika,21,70,450000,177.8,68.04,71,78,72,74,57
244006,Lucas frico,23,74,2000000,187.96,78.93,58,62,81,38,36
244007,F. BrÅgmann,25,64,325000,185.42,79.83,74,72,73,65,66
244008,Marco,22,69,600000,187.96,78.93,47,57,81,40,37
244009,M. SchÅler,20,69,325000,187.96,79.83,77,65,75,53,55
244010,Josemi,20,73,600000,172.72,64.86,66,41,40,81,59
244011,M. Zach,18,70,150000,187.96,78.93,35,30,55,45,36
244012,E. Henschel,21,69,250000,185.42,78.02,77,68,67,55,59
244013,N. Fiedler,20,68,180000,175.26,68.04,72,65,48,78,77
244014,E. Lder,18,62,80000,182.88,67.13,66,34,55,67,62
244015,M. Schlosser,19,62,70000,180.34,74.84,33,27,48,34,40
244016,Taliby,21,64,100000,190.5,81.19,29,26,51,46,23
244017,M. Asselah,31,67,475000,193.04,89.81,43,30,58,30,51
244018,M. Staniszewski,21,62,120000,190.5,79.83,25,26,58,26,32
244020,Andre Ferreira,22,75,850000,190.5,79.83,39,33,76,55,59
244021,Y. Kalfa,25,72,2200000,175.26,73.03,70,70,68,70,74
244023,H. Mrschel,20,73,450000,190.5,81.19,69,44,67,55,64
244024,O. Batista Meier,17,83,725000,177.8,59.87,73,59,42,73,75
244025,D. Osei Yaw,19,75,750000,182.88,72.12,78,66,64,65,61
244027,K. Bhnlein,28,60,170000,182.88,77.11,55,86,69,62,63
244028,S. Belkahia,19,66,120000,193.04,83.01,67,59,77,48,44
244033,R. Serena,21,71,550000,172.72,69.85,73,78,64,80,74
244034,D. Kopacz,19,77,650000,180.34,69.85,64,55,45,69,55
244036,A. ônal,22,68,240000,180.34,71.21,55,55,50,67,57
244037,D. Marcandella,21,74,850000,172.72,69.85,71,61,59,71,71
244038,A. Cisco,19,73,575000,182.88,73.94,77,50,52,51,69
244040,P. Schmidt,24,68,500000,185.42,83.01,67,55,69,63,68
244042,M. Djitte,18,75,220000,180.34,74.84,69,75,57,66,86
244043,N. Stephan,17,67,50000,190.5,83.91,28,23,58,38,21
244046,Patrick,24,69,725000,190.5,73.03,69,56,63,49,54
244047,L. Abdulahi,22,70,450000,177.8,59.87,63,53,34,59,79
244048,L. Coordes,19,72,220000,180.34,69.85,69,53,42,70,66
244050,W. Burger,17,79,300000,190.5,73.03,66,62,70,47,59
244054,S. Finley,25,64,325000,170.18,68.04,66,75,66,70,67
244056,C. yvann,18,66,70000,185.42,74.84,62,33,67,64,39
244060,P. Harant,19,66,160000,193.04,84.82,44,57,70,60,55
244061,A. Skindlo,19,62,60000,170.18,64.86,79,50,34,80,75
244065,V. Glaentzlin,20,72,230000,185.42,74.84,72,57,65,58,65
244066,C. Frommann,20,75,375000,185.42,78.02,38,29,62,39,43
244067,M. Lacroix,18,74,190000,190.5,88,71,56,81,40,33
244068,K. Schlotterbeck,21,68,180000,187.96,83.91,53,34,70,54,54
244069,M. Schragl,19,68,100000,187.96,83.01,32,27,58,33,31
244070,T. Kircher,19,66,100000,180.34,68.04,67,52,42,61,65
244071,J. Hanek,19,64,100000,177.8,67.13,60,54,40,71,67
244072,M. Fejzullahu,24,67,475000,172.72,68.04,78,63,41,84,83
244073,Y. Bangsow,20,69,170000,193.04,83.91,34,25,68,26,27
244076,Y. Otto,19,70,200000,180.34,71.21,64,51,56,69,74
244077,L. BÅrger,18,74,190000,180.34,71.21,55,55,64,64,63
244078,I. Franjic,20,71,400000,182.88,74.84,68,52,56,73,75
244081,N. Plume,21,69,280000,187.96,78.02,58,53,69,53,58
244082,S. Karweina,19,69,210000,172.72,64.86,68,52,38,82,75
244083,J. Hofmann,21,72,575000,170.18,67.13,68,66,45,82,77
244084,K. Pytlik,20,66,190000,182.88,83.91,64,53,70,57,56
244085,A. Yildirim,23,67,350000,180.34,74.84,73,63,55,67,59
244086,J. Ebot-Etchi,22,67,240000,172.72,74.84,76,76,66,79,68
244087,R. Rsch,19,72,290000,180.34,74.84,55,52,59,67,67
244088,M. Shinada,18,71,180000,180.34,66.22,64,54,42,66,60
244089,T. Hara,19,68,130000,187.96,76.2,61,64,61,58,49
244090,L. Schaffran,19,70,170000,185.42,82.1,30,20,62,37,25
244091,N. Ochojski,19,65,90000,182.88,72.12,56,53,55,64,57
244092,J. Breitfeld,21,65,120000,187.96,73.03,62,58,66,52,58
244093,E. KÅc,21,65,140000,177.8,76.2,66,55,62,65,58
244094,L. Langhans,19,66,110000,167.64,58.06,65,39,30,92,79
244095,J. Mader,21,69,375000,177.8,69.85,87,73,57,77,76
244097,T. Bonga,21,69,375000,195.58,88.9,78,67,84,44,54
244099,L. Ameka Autchanga,21,71,400000,175.26,68.04,81,49,34,79,81
244100,M. Rodas,21,69,375000,170.18,64.86,77,68,40,91,92
244101,D. Fontani,21,65,180000,190.5,82.1,33,48,82,31,32
244102,J. Hildebrandt,21,68,300000,182.88,76.2,68,73,66,68,67
244104,D. Williams,24,62,140000,182.88,74.84,66,65,64,70,67
244105,J. Asiri,20,73,450000,177.8,63.96,68,58,58,70,62
244106,Pascu,18,82,925000,180.34,67.13,66,54,48,69,61
244107,E. Pauchet,21,67,150000,182.88,68.04,38,22,47,35,27
244108,Hong Hyeon Seok,19,63,50000,177.8,68.95,66,66,41,75,73
244109,M. Krau·,21,69,325000,170.18,64.86,74,68,43,85,87
244110,Jes£s Jimenez,24,65,375000,182.88,79.83,69,61,69,69,68
244112,D. Kyereh,22,72,775000,177.8,73.03,84,62,55,75,79
244113,S. Bengriba,37,59,20000,175.26,71.21,68,63,63,83,80
244115,N. Taravel,23,68,350000,187.96,79.83,60,66,74,50,48
244116,H. Abou Demba,26,66,375000,177.8,72.12,77,75,67,79,78
244117,E. Vandenabeele,26,68,550000,182.88,77.11,59,60,75,60,48
244118,D. Bertrand,25,66,475000,175.26,63.96,71,33,39,79,64
244119,P. Patron,20,63,90000,190.5,84.82,26,16,57,27,35
244120,S. Renot,28,64,300000,185.42,79.83,32,25,60,45,28
244122,J. Nahr,18,67,120000,175.26,69.85,63,51,45,77,78
244123,J. Meiser,19,66,120000,177.8,66.22,67,58,37,73,74
244132,L. Sedlak,18,66,80000,187.96,78.93,30,25,57,17,22
244133,A. Rossipal,22,70,375000,182.88,77.11,77,69,67,70,65
244134,B. Kapacak,18,77,625000,175.26,69.85,68,73,57,73,58
244135,A. Radovanovi,24,71,850000,187.96,83.01,42,64,82,43,34
244136,S. Vidal,22,66,220000,167.64,69.85,69,59,50,72,68
244140,A. Bakir,17,76,250000,177.8,68.95,65,49,51,69,69
244141,N. Simon,18,73,210000,170.18,62.14,64,51,42,74,73
244157,F. Dady Ngoy,28,62,240000,170.18,63.05,80,73,51,90,92
244158,A. Elogo,23,69,500000,177.8,72.12,83,53,65,76,77
244160,A. Jdrych,26,64,170000,187.96,83.91,58,67,71,64,46
244162,Z. Udovii,30,64,425000,185.42,72.12,80,88,63,60,62
244165,O. Nowak,20,64,140000,180.34,77.11,56,56,62,63,54
244166,M. Pribula,32,62,240000,167.64,62.14,67,62,40,76,70
244167,S. Milewski,20,67,170000,175.26,76.2,58,57,58,69,58
244168,J. Hoormann,19,63,80000,185.42,74.84,55,59,67,63,66
244169,K. Kumor,18,71,140000,172.72,67.13,72,58,65,75,60
244170,D. Vokic,22,67,250000,190.5,78.93,62,58,67,60,62
244172,M. Harsman,18,65,50000,190.5,79.83,34,37,65,29,30
244174,D. Parker,18,70,190000,177.8,69.85,75,68,55,71,72
244175,H. Amin,26,64,350000,175.26,68.95,74,75,46,78,82
244176,D. Undav,21,71,650000,177.8,86.18,62,59,78,79,68
244177,D. Camara Bos,19,68,150000,175.26,64.86,63,55,47,75,59
244180,K. Oldenburger,22,64,150000,175.26,69.85,55,43,56,71,57
244182,G. Arabidze,20,81,1900000,172.72,62.14,79,68,32,87,86
244183,J. Konings,20,72,500000,177.8,77.11,75,72,65,60,56
244184,Bura,22,70,525000,182.88,77.11,66,76,65,64,67
244185,S. Mraz,21,77,1400000,182.88,78.02,67,65,63,62,65
244187,A. Mendy,23,65,180000,180.34,74.84,71,61,64,48,49
244188,S. Abifade,18,77,200000,185.42,83.91,82,51,65,72,72
244189,F. El Khoumisti,25,65,325000,180.34,74.84,59,62,73,55,64
244190,F. Sgarbi,20,70,350000,190.5,83.91,61,57,77,50,50
244192,T. Isherwood,20,70,140000,195.58,88,74,66,68,55,66
244193,Jovane Cabral,20,87,12000000,175.26,68.04,86,71,68,83,88
244194,P. Haring,25,76,1200000,187.96,84.82,63,67,73,62,65
244197,Corpas,26,66,700000,175.26,66.22,73,65,59,67,75
244198,R. Deiman,19,67,150000,177.8,69.85,58,63,58,61,60
244199,K. Engbers,18,68,140000,185.42,78.02,59,57,76,44,44
244201,L. Jephcott,18,67,80000,177.8,74.84,73,60,66,63,53
244202,R. Lamie,25,68,400000,187.96,84.82,65,66,85,65,62
244203,C. Crane,22,66,140000,175.26,68.95,75,64,52,39,55
244204,N. Kati,21,83,3800000,193.04,79.83,72,68,78,56,57
244205,M. Salas,20,73,600000,172.72,79.83,69,70,86,71,69
244206,N. Perez,18,84,3300000,185.42,76.2,61,54,62,55,52
244207,A. Sow,18,70,180000,177.8,67.13,74,43,39,68,75
244208,Isma Cerro,22,73,900000,177.8,73.03,72,52,51,71,74
244209,D. Perez,18,78,625000,177.8,66.22,74,75,63,67,73
244211,F. Botiseriu,19,71,170000,177.8,73.94,64,61,56,69,64
244212,P. Sokoowski,23,64,150000,180.34,73.03,64,64,69,60,65
244213,Jorge Felix,26,63,400000,172.72,62.14,74,69,64,80,70
244214,H. Wilder,18,74,170000,185.42,74.84,63,71,71,65,62
244216,L. Gibbens,17,71,160000,182.88,71.21,57,68,67,60,55
244217,B. Galach,17,63,60000,175.26,71.21,68,52,42,70,62
244219,T. Takagi,25,64,300000,177.8,69.85,75,73,69,66,65
244220,O. Aga,17,78,200000,180.34,69.85,68,50,60,68,59
244221,E. Veiga,21,69,220000,182.88,72.12,60,52,58,62,60
244222,A. Adetula,20,67,170000,182.88,73.03,78,52,54,63,68
244225,A. Groundstroem,18,64,90000,185.42,74.84,63,56,66,58,44
244228,A. Bussaglia,21,76,1000000,172.72,68.95,72,61,45,77,85
244229,D. Frare,22,74,825000,187.96,77.11,62,62,81,52,46
244230,A. Dobos,18,79,1100000,175.26,69.85,68,41,47,76,69
244231,F. Ahmadzadeh,25,67,775000,175.26,69.85,84,66,48,71,74
244232,S. Haubrock,18,69,110000,185.42,76.2,55,55,64,66,63
244233,L. Pfeiffer,21,67,230000,195.58,83.91,63,59,83,35,51
244235,H. Gong,19,77,950000,170.18,72.12,90,65,56,88,75
244238,J. Bijol,19,78,900000,190.5,84.82,69,65,75,45,53
244239,F. Irie,20,70,270000,165.1,54.88,73,50,34,93,76
244241,O. Kensdale,18,76,170000,190.5,84.82,57,55,77,35,39
244246,A. Lopez,19,75,575000,175.26,73.03,77,55,64,75,73
244250,P. Owusu,21,72,675000,190.5,87.09,76,65,81,49,50
244251,A. Turgeman,27,69,1000000,177.8,73.94,77,80,76,68,69
244253,U. Rai,20,83,7500000,193.04,81.19,65,76,77,52,54
244254,W. Biedrzycki,20,64,120000,187.96,73.94,59,60,51,50,57
244255,K. Michalski,18,75,375000,187.96,77.11,65,86,57,73,69
244256,D. Bielica,19,69,160000,187.96,76.2,25,26,54,33,31
244257,J. Burkardt,17,80,500000,180.34,73.94,69,55,62,68,69
244258,D. Zagorac,31,68,550000,185.42,79.83,32,21,34,32,26
244259,S. Moharrami,22,75,1100000,175.26,71.21,82,77,39,80,77
244260,Dani Olmo,20,85,11000000,177.8,72.12,80,63,53,64,77
244261,L. Majer,20,83,4200000,177.8,74.84,68,54,48,72,72
244262,D. Horka,19,69,190000,187.96,77.11,27,26,51,33,31
244263,A. Rrahmani,24,74,2000000,193.04,87.09,62,72,79,47,47
244264,A. Gojak,21,78,1600000,182.88,78.02,72,76,74,62,68
244266,L. Menalo,21,75,1100000,180.34,73.03,72,54,55,67,58
244268,I. Fioli,22,78,3300000,175.26,69.85,73,50,51,74,77
244269,F. Benkovi,20,85,10500000,193.04,91.17,66,73,86,44,50
244270,N. Moro,20,81,2700000,182.88,77.11,68,59,63,56,57
244271,I. unji,21,76,1300000,182.88,74.84,62,71,72,57,59
244272,D. Peri,23,69,500000,198.12,83.91,59,55,88,41,47
244273,B. Kneevi,21,71,750000,177.8,74.84,71,70,65,58,61
244274,A. emper,20,80,1200000,193.04,91.17,19,21,47,22,21
244275,A. Wilson,18,80,230000,175.26,69.85,79,49,38,80,72
244277,K. Watts,18,76,170000,190.5,74.84,62,58,65,46,53
244279,B. Ekincier,19,68,150000,180.34,77.11,69,45,55,70,74
244280,A. Fein,19,79,950000,187.96,81.19,55,54,71,64,55
244281,N. Anhlcher,18,69,160000,182.88,73.94,67,62,59,65,70
244282,M. Onuoha,19,68,170000,175.26,72.12,78,67,61,76,75
244283,M. BÅyÅksakarya,23,68,400000,172.72,69.85,72,74,55,85,82
244284,Y. Letard,19,71,210000,187.96,86.18,77,59,75,58,64
244286,B. Stephens,20,66,150000,172.72,59.87,75,55,33,83,81
244287,M. Vrushaj,19,80,1400000,177.8,76.2,72,62,53,67,74
244293,A. Payne,18,71,180000,177.8,73.03,61,66,52,70,58
244299,J. Adams,17,70,130000,175.26,62.14,75,48,31,85,65
244305,R. Ramrez,22,71,725000,180.34,78.93,54,53,79,61,36
244306,S. Graham,17,78,210000,187.96,79.83,76,65,73,61,62
244307,I. Camara,17,76,425000,177.8,73.03,64,57,59,69,58
244308,G. Fuentes,21,71,400000,180.34,73.94,79,74,63,68,73
244309,T. Teuma,24,72,1100000,175.26,73.03,69,64,62,71,78
244310,K. Jaksik,18,65,80000,185.42,72.12,55,56,52,60,54
244311,Lucas Ribeiro,19,71,130000,172.72,59.87,67,31,34,85,61
